Date1 girl,Date1 boy,Date2 girl,Date2 boy,Date3 girl,Date3 boy,Date4 girl,Date4 boy,Date5 girl,Date5 boy,Date6 girl,Date6 boy,Date7 girl,Date7 boy,Date8 girl,Date8 boy,Date9 girl,Date9 boy,Date10 girl,Date10 boy,Date11 girl,Date11 boy,Date12 girl,Date12 boy
1.031745,1.410657,0.862568,0.4419,0.157585,0.556197,0.152451,0.585357,0.076871,0.630454,0.336949,0.472907,0.1089,0.453427,0.075594,0.462393,1.396819,0.170355,0.106338,0.292038,1.159731,0.370193,1.208439,0.112723
1.027902,1.34789,0.860006,0.444461,0.156304,0.553635,0.15117,0.584076,0.075589,0.633016,0.331825,0.475469,0.111462,0.452147,0.073031,0.462393,1.395537,0.169075,0.110181,0.295881,1.032902,0.365069,1.207158,0.111442
1.030464,1.303057,0.860006,0.444461,0.157585,0.551073,0.152451,0.584076,0.08712,0.633016,0.3267,0.474188,0.111462,0.449585,0.075594,0.461113,1.389132,0.169075,0.110181,0.295881,1.075179,0.367631,1.216125,0.112723
1.029183,1.236448,0.860006,0.445742,0.158866,0.551073,0.148608,0.586638,0.083276,0.634297,0.329262,0.472907,0.107619,0.448304,0.075594,0.461113,1.394256,0.166513,0.107619,0.2946,1.175104,0.370193,1.211001,0.114004
1.034308,1.283843,0.858724,0.444461,0.158866,0.552354,0.15117,0.584076,0.084558,0.634297,0.334387,0.474188,0.110181,0.455989,0.074313,0.461113,1.391694,0.169075,0.1089,0.292038,1.145639,0.371474,1.214844,0.110161
1.029183,1.376071,0.868974,0.439338,0.156304,0.554916,0.148608,0.584076,0.08712,0.634297,0.340793,0.494682,0.110181,0.541807,0.076875,0.459832,1.392975,0.171636,0.107619,0.295881,1.152045,0.372755,1.212282,0.107599
1.024058,1.42859,0.876661,0.4419,0.157585,0.56004,0.148608,0.582795,0.085839,0.634297,0.343355,0.478031,0.107619,0.569986,0.074313,0.462393,1.384007,0.174198,0.107619,0.301004,1.195602,0.372755,1.202034,0.111442
1.035589,1.443961,0.877942,0.44318,0.158866,0.565164,0.147326,0.585357,0.084558,0.633016,0.340793,0.474188,0.110181,0.595604,0.076875,0.459832,1.382726,0.175479,0.110181,0.301004,1.272468,0.371474,1.19691,0.110161
1.035589,1.461895,0.87538,0.4419,0.156304,0.569007,0.147326,0.586638,0.085839,0.634297,0.338231,0.471626,0.111462,0.530279,0.076875,0.45727,1.382726,0.172917,0.110181,0.302285,1.328836,0.372755,1.189224,0.111442
1.034308,1.440217,0.879223,0.447023,0.156304,0.569007,0.149889,0.586638,0.088401,0.635577,0.34848,0.474188,0.106338,0.571267,0.070469,0.45727,1.389132,0.172917,0.106338,0.302285,1.377518,0.371474,1.182819,0.114004
1.045839,1.460713,0.884348,0.449585,0.151179,0.57413,0.143483,0.584076,0.085839,0.631735,0.345918,0.47675,0.1089,0.586638,0.075594,0.455989,1.390413,0.174198,0.107619,0.302285,1.427481,0.368912,1.182819,0.112723
1.044558,1.464556,0.885629,0.464955,0.147335,0.572849,0.142202,0.585357,0.088401,0.629173,0.344637,0.479312,0.112744,0.600727,0.074313,0.454708,1.386569,0.172917,0.110181,0.303566,1.472319,0.368912,1.182819,0.112723
1.044558,1.449184,0.885629,0.488011,0.151179,0.571568,0.143483,0.586638,0.088401,0.630454,0.343355,0.478031,0.111462,0.600727,0.074313,0.45727,1.382726,0.175479,0.106338,0.303566,1.455764,0.367631,1.173852,0.111442
1.04712,1.442779,0.874099,0.508505,0.148616,0.569007,0.142202,0.586638,0.085839,0.634297,0.343355,0.47675,0.1089,0.610974,0.075594,0.455989,1.38785,0.171636,0.107619,0.302285,1.464732,0.372755,1.170009,0.112723
1.048402,1.436375,0.877942,0.523875,0.147335,0.567726,0.143483,0.586638,0.085839,0.633016,0.345918,0.480592,0.111462,0.618659,0.074313,0.453427,1.389132,0.169075,0.1089,0.302285,1.448078,0.374036,1.172571,0.114004
1.052245,1.441499,0.880504,0.517471,0.149898,0.565164,0.142202,0.586638,0.088401,0.635577,0.347199,0.479312,0.111462,0.621221,0.075594,0.452147,1.390413,0.171636,0.106338,0.302285,1.442953,0.374036,1.176414,0.111442
1.062495,1.44406,0.885629,0.511066,0.148616,0.563883,0.143483,0.587919,0.085839,0.634297,0.34848,0.47675,0.1089,0.61994,0.07175,0.452147,1.384007,0.170355,0.106338,0.290757,1.376336,0.374036,1.193067,0.10888
1.049683,1.440217,0.87538,0.509786,0.146054,0.558759,0.142202,0.586638,0.08712,0.638139,0.34848,0.478031,0.111462,0.621221,0.074313,0.45727,1.381445,0.170355,0.110181,0.28051,1.328935,0.375317,1.218687,0.112723
1.043277,1.426127,0.877942,0.503381,0.147335,0.558759,0.13964,0.587919,0.085839,0.634297,0.343355,0.481873,0.112744,0.621221,0.075594,0.45727,1.385288,0.171636,0.107619,0.279229,1.312281,0.370193,1.23406,0.111442
1.044558,1.414599,0.87538,0.499539,0.147335,0.554916,0.143483,0.587919,0.085839,0.63942,0.345918,0.478031,0.110181,0.61994,0.076875,0.459832,1.392975,0.171636,0.1089,0.279229,1.28794,0.372755,1.239184,0.114004
1.045839,1.41588,0.872817,0.496977,0.142211,0.549792,0.143483,0.587919,0.08712,0.640701,0.34848,0.480592,0.111462,0.622502,0.075594,0.45727,1.386569,0.171636,0.110181,0.279229,1.259756,0.370193,1.221249,0.115285
1.056089,1.421003,0.868974,0.495696,0.143492,0.549792,0.147326,0.587919,0.085839,0.640701,0.345918,0.483154,0.112744,0.622502,0.076875,0.463674,1.384007,0.171636,0.107619,0.276668,1.230291,0.371474,1.180257,0.115285
1.059933,1.417161,0.868974,0.491853,0.144773,0.549792,0.147326,0.586638,0.08712,0.63942,0.349761,0.480592,0.110181,0.622502,0.078157,0.463674,1.389132,0.193411,0.1089,0.276668,1.252069,0.374036,1.187943,0.115285
1.059933,1.410756,0.892035,0.48673,0.144773,0.548511,0.146045,0.586638,0.089682,0.640701,0.345918,0.478031,0.111462,0.622502,0.074313,0.462393,1.380163,0.171636,0.110181,0.277948,1.261037,0.374036,1.154636,0.114004
1.062495,1.405632,0.890754,0.484168,0.142211,0.544669,0.148608,0.586638,0.085839,0.640701,0.345918,0.481873,0.111462,0.622502,0.076875,0.462393,1.380163,0.171636,0.107619,0.275387,1.232853,0.375317,1.13414,0.115285
1.066339,1.400508,0.912534,0.476483,0.135805,0.540826,0.147326,0.585357,0.085839,0.641982,0.34848,0.484435,0.112744,0.622502,0.078157,0.462393,1.385288,0.170355,0.110181,0.277948,1.202106,0.376598,1.149512,0.112723
1.074027,1.392823,0.917659,0.47264,0.116587,0.540826,0.144764,0.585357,0.078152,0.638139,0.344637,0.486997,0.110181,0.623783,0.075594,0.462393,1.378882,0.170355,0.110181,0.275387,1.195701,0.375317,1.139264,0.112723
1.074027,1.391542,0.920221,0.466236,0.122993,0.538264,0.144764,0.585357,0.074308,0.641982,0.345918,0.483154,0.112744,0.625064,0.078157,0.462393,1.375039,0.171636,0.103775,0.274106,1.190577,0.370193,1.154636,0.111442
1.066339,1.394104,0.929189,0.463674,0.119149,0.534421,0.144764,0.587919,0.078152,0.638139,0.344637,0.481873,0.112744,0.626345,0.074313,0.462393,1.375039,0.171636,0.1089,0.274106,1.186733,0.371474,1.137983,0.112723
1.072745,1.405632,0.933033,0.464955,0.121712,0.544669,0.147326,0.584076,0.079433,0.638139,0.347199,0.483154,0.111462,0.626345,0.078157,0.462393,1.381445,0.171636,0.1089,0.272825,1.208512,0.375317,1.153355,0.112723
1.070183,1.412037,0.933033,0.463674,0.122993,0.554916,0.152451,0.584076,0.076871,0.638139,0.345918,0.483154,0.114025,0.626345,0.075594,0.462393,1.377601,0.171636,0.107619,0.272825,1.294346,0.375317,1.195629,0.112723
1.059933,1.412037,0.924064,0.464955,0.146054,0.612559,0.155013,0.585357,0.079433,0.640701,0.342074,0.483154,0.111462,0.626345,0.076875,0.458551,1.377601,0.171636,0.110181,0.272825,1.385304,0.385565,1.241746,0.114004
1.058652,1.396665,0.920221,0.466236,0.162709,0.671482,0.156294,0.585357,0.078152,0.636858,0.344637,0.484435,0.111462,0.626345,0.076875,0.458551,1.380163,0.170355,0.1089,0.268982,1.451921,0.377879,1.199472,0.114004
1.049683,1.391542,0.922783,0.464955,0.163991,0.680449,0.157575,0.585357,0.075589,0.638139,0.347199,0.484435,0.112744,0.625064,0.076875,0.455989,1.381445,0.170355,0.107619,0.271544,1.498041,0.377879,1.145669,0.112723
1.045839,1.390261,0.913815,0.463674,0.172959,0.685573,0.158856,0.585357,0.078152,0.640701,0.345918,0.486997,0.114025,0.623783,0.078157,0.459832,1.385288,0.170355,0.111462,0.271544,1.518538,0.376598,1.144388,0.114004
1.039433,1.395384,0.90869,0.463674,0.184489,0.68173,0.153732,0.585357,0.078152,0.643263,0.343355,0.488278,0.114025,0.623783,0.076875,0.458551,1.392975,0.170355,0.110181,0.271544,1.505727,0.376598,1.135421,0.110161
1.033027,1.392823,0.904847,0.461113,0.192177,0.647144,0.157575,0.584076,0.075589,0.641982,0.342074,0.489558,0.111462,0.625064,0.078157,0.458551,1.389132,0.169075,0.107619,0.271544,1.412207,0.377879,1.131578,0.110161
1.033027,1.395384,0.904847,0.458551,0.194739,0.649706,0.155013,0.584076,0.078152,0.644544,0.343355,0.489558,0.112744,0.626345,0.079438,0.458551,1.386569,0.171636,0.110181,0.272825,1.350714,0.376598,1.141826,0.110161
1.033027,1.391542,0.904847,0.454708,0.193458,0.643301,0.157575,0.584076,0.084558,0.644544,0.339512,0.489558,0.115306,0.625064,0.076875,0.459832,1.394256,0.171636,0.107619,0.271544,1.471137,0.372755,1.143107,0.110161
1.030464,1.40307,0.898441,0.454708,0.193458,0.561321,0.158856,0.582795,0.083276,0.647105,0.347199,0.490839,0.111462,0.625064,0.080719,0.459832,1.396819,0.169075,0.107619,0.270263,1.501884,0.372755,1.141826,0.111442
1.033027,1.408194,0.893316,0.453427,0.193458,0.544669,0.152451,0.582795,0.085839,0.643263,0.343355,0.485716,0.115306,0.61994,0.076875,0.458551,1.395537,0.167794,0.110181,0.270263,1.504446,0.374036,1.145669,0.10888
1.030464,1.408194,0.898441,0.452147,0.193458,0.544669,0.156294,0.582795,0.084558,0.643263,0.340793,0.478031,0.117868,0.621221,0.078157,0.45727,1.391694,0.167794,0.1089,0.271544,1.495478,0.380441,1.140545,0.112723
1.038152,1.408194,0.893316,0.450866,0.190895,0.542107,0.156294,0.587919,0.085839,0.645824,0.342074,0.480592,0.117868,0.622502,0.073031,0.45727,1.385288,0.170355,0.1089,0.271544,1.467294,0.377879,1.137983,0.112723
1.031745,1.418441,0.890754,0.449585,0.194739,0.54595,0.155013,0.587919,0.085839,0.645824,0.343355,0.489558,0.120431,0.623783,0.079438,0.450866,1.385288,0.167794,0.107619,0.270263,1.441672,0.37916,1.122611,0.112723
1.034308,1.386418,0.888191,0.449585,0.193458,0.549792,0.158856,0.586638,0.084558,0.641982,0.347199,0.488278,0.114025,0.61994,0.079438,0.450866,1.38785,0.167794,0.1089,0.270263,1.399396,0.377879,1.125173,0.111442
1.022777,1.385137,0.893316,0.449585,0.192177,0.552354,0.156294,0.586638,0.08712,0.643263,0.343355,0.490839,0.114025,0.618659,0.076875,0.452147,1.38785,0.167794,0.115306,0.270263,1.321249,0.375317,1.126454,0.111442
1.022777,1.455589,0.890754,0.449585,0.194739,0.553635,0.157575,0.585357,0.085839,0.643263,0.340793,0.493401,0.116587,0.61994,0.078157,0.452147,1.378882,0.169075,0.112744,0.270263,1.209793,0.377879,1.118768,0.111442
1.04712,1.478646,0.893316,0.452147,0.19602,0.554916,0.157575,0.585357,0.081995,0.643263,0.335668,0.494682,0.116587,0.616098,0.078157,0.452147,1.394256,0.165232,0.114025,0.270263,1.162392,0.372755,1.127735,0.10888
1.043277,1.491455,0.883067,0.454708,0.197301,0.552354,0.155013,0.585357,0.081995,0.643263,0.334387,0.493401,0.115306,0.616098,0.079438,0.452147,1.391694,0.167794,0.112744,0.268982,1.199544,0.374036,1.129016,0.110161
1.068902,1.495298,0.885629,0.45727,0.202426,0.551073,0.158856,0.585357,0.081995,0.645824,0.331825,0.490839,0.116587,0.617379,0.079438,0.453427,1.401943,0.167794,0.1089,0.267701,1.207231,0.376598,1.131578,0.10888
1.222652,1.495298,0.883067,0.45727,0.199864,0.552354,0.156294,0.585357,0.078152,0.643263,0.336949,0.490839,0.116587,0.609693,0.076875,0.452147,1.38785,0.167794,0.112744,0.268982,1.188014,0.374036,1.137983,0.110161
1.294402,1.486332,0.879223,0.454708,0.203707,0.551073,0.156294,0.585357,0.079433,0.641982,0.338231,0.490839,0.114025,0.599446,0.078157,0.452147,1.391694,0.167794,0.112744,0.270263,1.180328,0.376598,1.150793,0.111442
1.304652,1.477365,0.881786,0.454708,0.206269,0.548511,0.153732,0.585357,0.080714,0.645824,0.339512,0.493401,0.115306,0.599446,0.075594,0.453427,1.392975,0.167794,0.110181,0.267701,1.18289,0.376598,1.144388,0.111442
1.276465,1.482489,0.880504,0.452147,0.203707,0.544669,0.15117,0.584076,0.079433,0.649667,0.340793,0.497244,0.112744,0.595604,0.076875,0.452147,1.426286,0.169075,0.111462,0.271544,1.185452,0.37916,1.148231,0.114004
1.28159,1.477365,0.888191,0.449585,0.202426,0.54723,0.152451,0.584076,0.081995,0.649667,0.336949,0.504929,0.115306,0.584076,0.079438,0.452147,1.430129,0.170355,0.112744,0.267701,1.185452,0.377879,1.143107,0.112723
1.287996,1.474803,0.884348,0.448304,0.201145,0.548511,0.153732,0.584076,0.079433,0.649667,0.336949,0.50621,0.115306,0.589199,0.075594,0.450866,1.430129,0.169075,0.114025,0.268982,1.140614,0.377879,1.145669,0.114004
1.290559,1.476084,0.879223,0.444461,0.199864,0.54595,0.157575,0.584076,0.078152,0.649667,0.335668,0.507491,0.116587,0.591761,0.076875,0.453427,1.433973,0.170355,0.115306,0.268982,1.132927,0.376598,1.140545,0.112723
1.293121,1.482489,0.870255,0.445742,0.201145,0.544669,0.155013,0.585357,0.079433,0.650948,0.336949,0.504929,0.117868,0.587919,0.075594,0.45727,1.418599,0.169075,0.114025,0.267701,1.118835,0.374036,1.155917,0.112723
1.295684,1.485051,0.881786,0.445742,0.198582,0.544669,0.155013,0.59048,0.074308,0.643263,0.339512,0.503648,0.115306,0.589199,0.078157,0.459832,1.414755,0.167794,0.112744,0.268982,1.118835,0.372755,1.135421,0.111442
1.298246,1.435094,0.87538,0.444461,0.210113,0.543388,0.156294,0.585357,0.079433,0.649667,0.336949,0.502367,0.116587,0.596885,0.078157,0.461113,1.41988,0.170355,0.112744,0.267701,1.104743,0.374036,1.123892,0.107599
1.298246,1.479927,0.87538,0.438057,0.207551,0.539545,0.155013,0.582795,0.080714,0.645824,0.342074,0.501086,0.116587,0.60457,0.075594,0.458551,1.417318,0.171636,0.110181,0.267701,1.095775,0.374036,1.116206,0.105037
1.295684,1.485051,0.880504,0.439338,0.207551,0.539545,0.157575,0.584076,0.078152,0.645824,0.343355,0.499805,0.115306,0.599446,0.076875,0.458551,1.408349,0.169075,0.111462,0.267701,1.099619,0.374036,1.118768,0.10888
1.295684,1.492736,0.879223,0.438057,0.201145,0.539545,0.155013,0.582795,0.080714,0.648386,0.343355,0.497244,0.119149,0.598166,0.075594,0.458551,1.390413,0.169075,0.114025,0.268982,1.1009,0.377879,1.109801,0.10888
1.313621,1.499141,0.87538,0.436776,0.203707,0.542107,0.15117,0.581514,0.080714,0.643263,0.342074,0.495963,0.116587,0.596885,0.078157,0.459832,1.390413,0.170355,0.115306,0.270263,1.102181,0.37916,1.109801,0.10888
1.309777,1.509389,0.867693,0.434214,0.201145,0.540826,0.152451,0.581514,0.076871,0.644544,0.340793,0.498525,0.114025,0.599446,0.074313,0.458551,1.390413,0.169075,0.111462,0.268982,1.102181,0.377879,1.102114,0.115285
1.307215,1.52476,0.86513,0.432933,0.202426,0.544669,0.143483,0.580233,0.080714,0.647105,0.344637,0.498525,0.119149,0.607132,0.075594,0.459832,1.395537,0.170355,0.112744,0.268982,1.103462,0.377879,1.075213,0.116566
1.311059,1.558064,0.867693,0.432933,0.201145,0.54723,0.142202,0.580233,0.102494,0.647105,0.343355,0.495963,0.119149,0.610974,0.076875,0.458551,1.392975,0.170355,0.112744,0.270263,1.1009,0.380441,1.066246,0.115285
1.311059,1.597774,0.867693,0.435495,0.202426,0.544669,0.144764,0.581514,0.079433,0.649667,0.344637,0.497244,0.116587,0.610974,0.075594,0.459832,1.391694,0.169075,0.1089,0.268982,1.107305,0.376598,1.061122,0.115285
1.31234,1.661821,0.861287,0.438057,0.204988,0.544669,0.146045,0.580233,0.079433,0.65351,0.343355,0.493401,0.119149,0.610974,0.076875,0.461113,1.396819,0.169075,0.111462,0.271544,1.107305,0.380441,1.048311,0.114004
1.313621,1.693845,0.862568,0.436776,0.206269,0.54723,0.144764,0.580233,0.079433,0.65351,0.343355,0.494682,0.119149,0.612255,0.078157,0.459832,1.390413,0.167794,0.111462,0.270263,1.084245,0.375317,1.076494,0.114004
1.317465,1.720745,0.870255,0.436776,0.203707,0.54595,0.144764,0.580233,0.08712,0.65351,0.345918,0.497244,0.117868,0.610974,0.074313,0.459832,1.396819,0.169075,0.1089,0.266421,1.1009,0.375317,1.075213,0.111442
1.31234,1.743802,0.86513,0.435495,0.237018,0.543388,0.156294,0.578952,0.089682,0.654791,0.344637,0.497244,0.117868,0.610974,0.078157,0.459832,1.395537,0.167794,0.1089,0.267701,1.117554,0.37916,1.072651,0.106318
1.313621,1.768139,0.866411,0.439338,0.238299,0.543388,0.155013,0.578952,0.088401,0.652229,0.344637,0.497244,0.117868,0.609693,0.074313,0.459832,1.389132,0.166513,0.111462,0.267701,1.111148,0.376598,1.081618,0.110161
1.313621,1.787354,0.867693,0.444461,0.235737,0.544669,0.15117,0.578952,0.078152,0.65351,0.343355,0.501086,0.119149,0.610974,0.076875,0.461113,1.392975,0.166513,0.1089,0.266421,1.103462,0.37916,1.062403,0.10888
1.317465,1.778387,0.871536,0.455989,0.231893,0.543388,0.15117,0.578952,0.08712,0.65351,0.343355,0.495963,0.116587,0.609693,0.075594,0.461113,1.390413,0.167794,0.111462,0.266421,1.125241,0.380441,1.040625,0.114004
1.316184,1.763016,0.876661,0.458551,0.229331,0.542107,0.134515,0.578952,0.08712,0.652229,0.345918,0.502367,0.116587,0.610974,0.075594,0.459832,1.384007,0.16267,0.110181,0.266421,1.1483,0.380441,1.055998,0.114004
1.31234,1.704092,0.868974,0.461113,0.226768,0.543388,0.147326,0.578952,0.08712,0.649667,0.343355,0.501086,0.119149,0.608412,0.076875,0.459832,1.389132,0.158828,0.107619,0.26514,1.18289,0.380441,1.050874,0.114004
1.31234,1.736116,0.863849,0.466236,0.224206,0.542107,0.155013,0.577672,0.088401,0.648386,0.345918,0.502367,0.117868,0.608412,0.075594,0.458551,1.384007,0.167794,0.110181,0.26514,1.179047,0.380441,1.055998,0.112723
1.32259,1.738678,0.86513,0.467517,0.221644,0.540826,0.143483,0.578952,0.085839,0.649667,0.344637,0.498525,0.120431,0.608412,0.078157,0.458551,1.38785,0.167794,0.1089,0.266421,1.170079,0.374036,1.05856,0.112723
1.318746,1.727149,0.868974,0.464955,0.216519,0.538264,0.142202,0.578952,0.085839,0.650948,0.342074,0.499805,0.119149,0.607132,0.075594,0.458551,1.384007,0.167794,0.1089,0.266421,1.177766,0.380441,1.053436,0.114004
1.313621,1.710497,0.871536,0.462393,0.212675,0.535702,0.13964,0.581514,0.084558,0.650948,0.344637,0.498525,0.116587,0.607132,0.078157,0.455989,1.382726,0.161389,0.110181,0.26514,1.125241,0.377879,1.055998,0.110161
1.304652,1.697688,0.863849,0.461113,0.210113,0.534421,0.153732,0.582795,0.084558,0.657352,0.344637,0.502367,0.120431,0.609693,0.076875,0.455989,1.381445,0.166513,0.1089,0.26514,1.106024,0.380441,1.050874,0.110161
1.304652,1.693845,0.860006,0.45727,0.208832,0.53314,0.153732,0.581514,0.088401,0.654791,0.345918,0.502367,0.117868,0.607132,0.075594,0.45727,1.380163,0.166513,0.105056,0.26514,1.126522,0.377879,1.053436,0.10888
1.300809,1.693845,0.866411,0.458551,0.204988,0.53314,0.156294,0.582795,0.08712,0.657352,0.344637,0.502367,0.117868,0.605851,0.076875,0.455989,1.386569,0.165232,0.110181,0.26514,1.103462,0.380441,1.03422,0.111442
1.290559,1.693845,0.863849,0.45727,0.204988,0.534421,0.152451,0.585357,0.085839,0.656071,0.342074,0.503648,0.117868,0.608412,0.074313,0.455989,1.380163,0.163951,0.110181,0.26514,1.102181,0.381722,1.03422,0.10888
1.293121,1.696407,0.858724,0.458551,0.203707,0.531859,0.155013,0.587919,0.08712,0.657352,0.345918,0.502367,0.119149,0.609693,0.076875,0.454708,1.380163,0.165232,0.107619,0.26514,1.094494,0.383003,1.039344,0.114004
1.299527,1.691283,0.860006,0.458551,0.197301,0.526735,0.157575,0.586638,0.085839,0.657352,0.347199,0.504929,0.114025,0.609693,0.074313,0.45727,1.384007,0.163951,0.111462,0.263859,1.122678,0.383003,1.043187,0.114004
1.296965,1.692564,0.863849,0.459832,0.202426,0.529297,0.155013,0.589199,0.083276,0.657352,0.343355,0.50621,0.117868,0.607132,0.074313,0.458551,1.381445,0.166513,0.110181,0.262578,1.109867,0.383003,1.035501,0.112723
1.290559,1.693845,0.863849,0.458551,0.198582,0.529297,0.157575,0.589199,0.084558,0.657352,0.343355,0.50621,0.120431,0.607132,0.076875,0.455989,1.384007,0.166513,0.1089,0.266421,1.061186,0.383003,1.044468,0.114004
1.282871,1.716902,0.867693,0.454708,0.19602,0.530578,0.157575,0.591761,0.084558,0.656071,0.343355,0.502367,0.121712,0.607132,0.076875,0.459832,1.382726,0.166513,0.111462,0.266421,1.061186,0.376598,1.041906,0.112723
1.289277,1.75533,0.854881,0.453427,0.19602,0.531859,0.153732,0.591761,0.081995,0.658633,0.343355,0.503648,0.117868,0.605851,0.075594,0.462393,1.378882,0.165232,0.110181,0.26514,1.06631,0.377879,1.049592,0.115285
1.286715,1.810411,0.861287,0.449585,0.197301,0.53314,0.156294,0.595604,0.081995,0.656071,0.344637,0.503648,0.119149,0.607132,0.076875,0.461113,1.384007,0.160109,0.1089,0.266421,1.061186,0.385565,1.050874,0.111442
1.287996,1.828344,0.856162,0.448304,0.193458,0.53314,0.155013,0.596885,0.083276,0.65351,0.343355,0.499805,0.120431,0.605851,0.074313,0.461113,1.380163,0.165232,0.111462,0.266421,1.071434,0.383003,1.045749,0.110161
1.284152,1.857806,0.863849,0.445742,0.19602,0.536983,0.160137,0.595604,0.078152,0.654791,0.345918,0.499805,0.117868,0.60457,0.076875,0.459832,1.384007,0.165232,0.107619,0.266421,1.070153,0.385565,1.061122,0.106318
1.273902,1.870615,0.854881,0.44318,0.193458,0.534421,0.158856,0.591761,0.078152,0.65351,0.344637,0.498525,0.120431,0.603289,0.074313,0.459832,1.381445,0.166513,0.1089,0.26514,1.058623,0.385565,1.077775,0.111442
1.273902,1.883425,0.852319,0.44318,0.198582,0.536983,0.153732,0.593042,0.076871,0.658633,0.345918,0.498525,0.120431,0.602008,0.076875,0.459832,1.377601,0.165232,0.110181,0.263859,1.047093,0.384284,1.107239,0.10888
1.272621,1.878301,0.8536,0.4419,0.198582,0.534421,0.156294,0.591761,0.078152,0.656071,0.343355,0.495963,0.117868,0.522594,0.075594,0.459832,1.375039,0.163951,0.110181,0.263859,1.024034,0.389407,1.137983,0.114004
1.277746,1.885987,0.854881,0.440619,0.19602,0.531859,0.153732,0.591761,0.079433,0.656071,0.343355,0.499805,0.117868,0.546931,0.07175,0.458551,1.384007,0.165232,0.107619,0.262578,1.02019,0.394531,1.167446,0.112723
1.276465,1.882144,0.858724,0.4419,0.194739,0.53314,0.153732,0.589199,0.075589,0.654791,0.343355,0.503648,0.120431,0.552054,0.076875,0.45727,1.382726,0.166513,0.110181,0.258735,1.018909,0.386845,1.193067,0.112723
1.277746,1.928258,0.858724,0.4419,0.192177,0.530578,0.156294,0.589199,0.078152,0.658633,0.344637,0.499805,0.117868,0.552054,0.076875,0.455989,1.38785,0.167794,0.110181,0.260016,1.021472,0.385565,1.214844,0.111442
1.273902,1.939786,0.847194,0.439338,0.190895,0.530578,0.153732,0.589199,0.074308,0.659914,0.345918,0.501086,0.119149,0.546931,0.074313,0.455989,1.377601,0.16267,0.107619,0.257455,1.018909,0.380441,1.217406,0.112723
1.273902,1.895152,0.844631,0.440619,0.192177,0.529297,0.153732,0.589199,0.075589,0.656071,0.342074,0.499805,0.121712,0.541807,0.075594,0.455989,1.377601,0.16267,0.110181,0.258735,1.029158,0.381722,1.227655,0.111442
1.272621,1.910524,0.8536,0.4419,0.187052,0.525454,0.153732,0.586638,0.075589,0.633016,0.342074,0.501086,0.120431,0.544369,0.073031,0.453427,1.385288,0.16267,0.110181,0.261297,1.03172,0.385565,1.22253,0.112723
1.270059,1.934862,0.854881,0.438057,0.188333,0.528016,0.155013,0.585357,0.078152,0.60996,0.343355,0.499805,0.121712,0.527718,0.075594,0.454708,1.381445,0.16267,0.1089,0.268982,1.03172,0.385565,1.214844,0.10888
1.266215,1.979695,0.847194,0.436776,0.194739,0.524173,0.153732,0.586638,0.080714,0.626611,0.342074,0.495963,0.121712,0.499539,0.074313,0.453427,1.37632,0.163951,0.107619,0.271544,1.025315,0.386845,1.20972,0.10888
1.273902,1.979695,0.845913,0.440619,0.2178,0.524173,0.152451,0.585357,0.084558,0.648386,0.344637,0.499805,0.119149,0.530279,0.073031,0.454708,1.380163,0.163951,0.111462,0.270263,1.034282,0.386845,1.193067,0.110161
1.272621,2.097542,0.856162,0.439338,0.197301,0.522892,0.15117,0.586638,0.085839,0.644544,0.343355,0.498525,0.120431,0.540526,0.07175,0.454708,1.389132,0.163951,0.1089,0.263859,1.04325,0.386845,1.181538,0.110161
1.273902,2.130846,0.8536,0.438057,0.197301,0.522892,0.152451,0.589199,0.083276,0.657352,0.342074,0.501086,0.121712,0.544369,0.069188,0.454708,1.396819,0.163951,0.110181,0.271544,1.052218,0.385565,1.173852,0.111442
1.276465,2.155184,0.852319,0.438057,0.192177,0.51905,0.153732,0.587919,0.084558,0.659914,0.343355,0.504929,0.122993,0.544369,0.070469,0.454708,1.399381,0.16267,0.1089,0.261297,1.049656,0.384284,1.164884,0.110161
1.284152,2.169275,0.845913,0.436776,0.19602,0.521612,0.153732,0.589199,0.08712,0.65351,0.345918,0.501086,0.120431,0.548212,0.07175,0.45727,1.400662,0.165232,0.1089,0.254893,1.068872,0.383003,1.15976,0.111442
1.289277,2.087294,0.84335,0.4419,0.19602,0.521612,0.15117,0.589199,0.084558,0.652229,0.344637,0.502367,0.124274,0.54565,0.070469,0.454708,1.38785,0.166513,0.112744,0.262578,1.104743,0.37916,1.178976,0.112723
1.298246,2.088575,0.839507,0.439338,0.192177,0.520331,0.152451,0.589199,0.08712,0.643263,0.327981,0.502367,0.122993,0.548212,0.07175,0.45727,1.394256,0.163951,0.111462,0.266421,1.155987,0.381722,1.211001,0.112723
1.31234,2.10907,0.833101,0.438057,0.192177,0.516488,0.149889,0.591761,0.084558,0.63942,0.325419,0.502367,0.120431,0.544369,0.069188,0.455989,1.396819,0.165232,0.110181,0.26514,1.216199,0.380441,1.280177,0.114004
1.305934,2.089856,0.84335,0.438057,0.193458,0.515207,0.152451,0.593042,0.081995,0.636858,0.335668,0.499805,0.122993,0.54565,0.073031,0.45727,1.3981,0.16267,0.111462,0.26514,1.263599,0.384284,1.349352,0.112723
1.309777,2.083451,0.836944,0.438057,0.188333,0.516488,0.153732,0.594323,0.08712,0.65351,0.338231,0.498525,0.120431,0.546931,0.073031,0.45727,1.396819,0.165232,0.1089,0.266421,1.285378,0.385565,1.40956,0.110161
